,Entity,Type
8860,prostaglandin synthetase inhibitors,group
456,protamine,drug
5250,protease inhibitors,group
10195,protease inhibitors,group
4448,protease inhibitors,group
3099,protease inhibitors,group
6117,protease inhibitors,group
3808,protease inhibitors,group
3869,protease inhibitors,group
8603,prothrombin complex concentrates,group
3455,proton pump inhibitors,group
2250,proton pump inhibitors,group
3458,proton pump inhibitors,group
2248,proton pump inhibitors,group
1570,proton pump inhibitors,group
3466,proton pump inhibitors,group
9437,proton pump inhibitors,group
9442,proton pump inhibitors,group
9446,proton pump inhibitors,group
1733,protriptyline,drug
6094,pseudoephedrine,drug
6865,pseudoephedrine,drug
9952,pseudoephedrine,drug
10064,pseudoephedrine,drug
6091,pseudoephedrine,drug
10052,pseudoephedrine,drug
6739,psychoactive drugs,group
5284,psychostimulants,group
5681,psychotropic agents,group
5023,psychotropic agents,group
8248,psychotropic drugs,group
6644,psychotropic drugs,group
2616,psychotropic drugs,group
7763,psychotropic drugs,group
10477,psychotropic medications,group
2608,psychotropic medications,group
7365,psychotropic medications,group
3666,psychotropics,group
3673,psychotropics,group
9371,pulmonary surfactant,group
7435,pure agonist opioid analgesic,group
9591,putrescine,drug_n
10140,pyrantel,drug
4725,pyrazolones,group
4671,pyrazolones,group
4141,pyreneperone,drug_n
571,pyridoxine,drug
570,pyridoxine,drug
572,pyridoxine,drug
4417,pyrilamine,drug
9361,pyrimethamine,drug
5948,pyrimethamine,drug
5944,pyrimethamine,drug
9728,pyrimethamine,drug
3499,quetiapine,drug
3501,quetiapine,drug
3870,quetiapine,drug
3502,quetiapine,drug
3495,quetiapine,drug
9457,quinidine,drug
5657,quinidine,drug
11123,quinidine,drug
4132,quinidine,group
4672,quinidine,drug
9059,quinidine,drug
5458,quinidine,drug
5142,quinidine,drug
6752,quinidine,drug
4909,quinidine,drug
9199,quinidine,drug
11195,quinidine,drug
7597,quinidine,drug
5840,quinidine,drug
3538,quinidine,drug
1523,quinidine,drug
6835,quinidine,drug
8998,quinidine,drug
5007,quinidine,drug
512,quinidine,drug
5144,quinidine,drug
2188,quinidine,drug
9550,quinidine,drug
5041,quinidine,drug
11256,quinidine,drug
2903,quinidine,drug
4726,quinidine,drug
9947,quinidine,drug
9133,quinidine,drug
6637,quinidine,drug
4076,quinidine,drug
5251,quinidine,drug
9702,quinidine,drug
5941,quinine,drug
4727,quinine,drug
9701,quinine,drug
3810,quinine,drug
4673,quinine,drug
7583,quinolone,group
4762,quinolone,group
717,quinolone,group
8862,quinolone anti-infectives,group
7577,quinolone antibiotics,group
1515,quinolone antibiotics,group
4436,quinolone antibiotics,group
8481,quinolone antimicrobial,group
10769,quinolone class,group
739,quinolone class antimicrobial,group
729,quinolones,group
4790,quinolones,group
714,quinolones,group
728,quinolones,group
4764,quinolones,group
4787,quinolones,group
10758,quinolones,group
8671,quinolones,group
746,quinolones,group
10763,quinolones,group
8479,quinolones,group
3811,quinupristin,drug
8283,radiographic iodinated contrast media,group
8666,radiopertechnetate,drug
8660,radiopertechnetate,drug
8663,radiopertechnetate,drug
7532,radiopharmaceutical,group
7528,radiopharmaceutical,group
9340,raloxifene,drug
9348,raloxifene,drug
7091,ramipril,drug
7066,ramipril,drug
8608,ranitidine,drug
4674,ranitidine,drug
5475,ranitidine,drug
6139,ranitidine,drug
4602,ranitidine,drug
5729,ranitidine,drug
4625,ranitidine,drug
8520,ranitidine,drug
8720,ranitidine,drug
5794,ranitidine,drug
4728,ranitidine,drug
3139,ranitidine,drug
5289,rantidine hydrochloride,drug
3019,rauwolfia alkaloid,group
10514,reserpine,drug
3031,reserpine,drug
9687,reserpine,drug
6086,reserpine,drug
4056,reserpine,drug
10383,reserpine,drug
9956,reserpine,drug
1928,reserpine,drug
10532,reserpine,drug
1708,reserpine,drug
8219,reserpine,drug
2457,reserpine,drug
489,reserpine,drug
6503,reserpine,drug
9740,reseveratrol,drug_n
3751,resin,group
3757,resin,group
3754,resin,group
3746,resin,group
3748,resin,group
3732,resin,group
7983,resins,group
7978,resins,group
4092,resorcinol,drug
9746,resveratrol,drug_n
9745,resveratrol,drug_n
9735,resveratrol,drug_n
9742,resveratrol,drug_n
9744,resveratrol,drug_n
9733,resveratrol,drug_n
2021,retinoid,group
2020,retinoids,group
2009,retinoids,group
8657,retinoids,group
2011,retinoids,group
8648,retinyl acetate,drug
8633,retinyl acetate,drug
8640,retinyl acetate,drug
8645,retinyl acetate,drug
8655,retinyl acetate,drug
8652,retinyl acetate,drug
1420,reverse transcriptase inhibitors,group
186,ribavirin,drug
164,ribavirin,drug
149,ribavirin,drug
11188,ribavirin,drug
166,ribavirin,drug
184,ribavirin,drug
180,ribavirin,drug
165,ribavirin,drug
158,ribavirin,drug
163,ribavirin,drug
10684,riboflavin,drug
10685,riboflavin,drug
10682,riboflavin,drug
6587,rifabutin,drug
6605,rifabutin,drug
6583,rifabutin,drug
9291,rifabutin,drug
7510,rifabutin,drug
7320,rifabutin,drug
6609,rifabutin,drug
6577,rifabutin,drug
10630,rifabutin,drug
9847,rifabutin,drug
3046,rifabutin,drug
3773,rifabutin,drug
6574,rifabutin,drug
6600,rifabutin,drug
3764,rifabutin,drug
6593,rifabutin,drug
9295,rifabutin,drug
9840,rifabutin,drug
6613,rifabutin,drug
6580,rifabutin,drug
3114,rifadin,brand
9422,rifampicin,drug
9619,rifampicin,drug
9290,rifampicin,drug
8509,rifampicin,drug
7509,rifampicin,drug
7505,rifampicin,drug
5817,rifampicin,drug
9294,rifampicin,drug
2817,rifampicin,drug
6412,rifampin,drug
6603,rifampin,drug
4603,rifampin,drug
6601,rifampin,drug
6598,rifampin,drug
6588,rifampin,drug
10913,rifampin,drug
5557,rifampin,drug
1115,rifampin,drug
3115,rifampin,drug
6530,rifampin,drug
3824,rifampin,drug
10483,rifampin,drug
6999,rifampin,drug
3045,rifampin,drug
3179,rifampin,drug
4882,rifampin,drug
4880,rifampin,drug
10898,rifampin,drug
7733,rifampin,drug
6438,rifampin,drug
6578,rifampin,drug
8234,rifampin,drug
7729,rifampin,drug
973,rifampin,drug
6581,rifampin,drug
6471,rifampin,drug
8549,rifampin,drug
8546,rifampin,drug
8543,rifampin,drug
4318,rifampin,drug
6585,rifampin,drug
10210,rifampin,drug
8458,rifampin,drug
977,rifampin,drug
6612,rifampin,drug
6575,rifampin,drug
9193,rifampin,drug
1378,rifampin,drug
3392,rifampin,drug
1376,rifampin,drug
1369,rifampin,drug
1374,rifampin,drug
9527,rifampin,drug
4626,rifampin,drug
2126,rifampin,drug
9844,rifampin,drug
1372,rifampin,drug
1366,rifampin,drug
1796,rifampin,drug
7310,rifampin,drug
7318,rifampin,drug
7317,rifampin,drug
7313,rifampin,drug
4075,rifampin,drug
5843,rifampin,drug
1379,rifampin,drug
7316,rifamycin,drug
7511,rifapentine,drug
1942,risperidone,drug
1956,risperidone,drug
1973,risperidone,drug
1965,risperidone,drug
1960,risperidone,drug
1939,risperidone,drug
1953,risperidone,drug
1941,risperidone,drug
3595,risperidone,drug
1948,risperidone,drug
1945,risperidone,drug
384,risperidone,drug
1969,risperidone,drug
3871,risperidone,drug
2688,ritonavir,drug
5114,ritonavir,drug
5113,ritonavir,drug
4210,ritonavir,drug
8710,ritonavir,drug
8714,ritonavir,drug
6118,ritonavir,drug
553,ritonavir,drug
7254,ritonavir,drug
9407,ritonavir,drug
5116,ritonavir,drug
10892,ritonavir,drug
8766,ritonavir,drug
7499,ritonavir,drug
9825,ritonavir,drug
6976,ritonavir,drug
6034,ritonavir,drug
8765,ritonavir,drug
2813,ritonavir,drug
2694,ritonavir,drug
5111,ritonavir,drug
1795,ritonavir,drug
1421,ritonavir,drug
9139,ritonavir,drug
10206,ritonavir,drug
2690,ritonavir,drug
5593,rivastigmine,drug
5592,rivastigmine,drug
5584,rivastigmine,drug
5598,rivastigmine,drug
5582,rivastigmine tartrate,drug
9576,rocuronium bromide,drug
8076,rofecoxib,drug
8070,rofecoxib,drug
8075,rofecoxib,drug
8066,rofecoxib,drug
2127,rofecoxib,drug
8058,rofecoxib,drug
8056,rofecoxib,drug
2083,rofecoxib,drug
2093,rofecoxib,drug
2137,rofecoxib,drug
2145,rofecoxib,drug
2110,rofecoxib,drug
8060,rofecoxib,drug
3633,rosiglitazone,drug
9192,rosiglitazone,drug
9195,rosiglitazone,drug
9194,rosiglitazone,drug
9647,roxithromycin,drug
9657,roxithromycin,drug
9656,roxithromycin,drug
9648,roxithromycin,drug
2576,ruthenium red,drug_n
2577,ruthenium red,drug_n
2439,salbutamol,drug
3302,salicylate,group
5266,salicylate,group
5567,salicylate,group
6681,salicylate,group
6167,salicylate,group
5566,salicylate,group
5605,salicylate analgesics,group
11164,salicylates,group
4675,salicylates,group
4048,salicylates,group
8938,salicylates,group
8932,salicylates,group
6756,salicylates,group
6156,salicylates,group
1482,salicylates,group
8136,salicylates,group
2429,salicylates,group
1138,salicylates,group
4729,salicylates,group
4093,salicylic acid,drug
5310,salicylic acid,drug
1672,salicylic acid,drug
10021,salicylic acid,drug
3305,salsalate,drug
5037,sandimmune,brand
5038,sandimmune,brand
5035,sandimmune,brand
7500,saquinavir,drug
1429,saquinavir,drug
1035,saquinavir,drug
9412,saquinavir,drug
6119,saquinavir,drug
7255,saquinavir,drug
6978,saquinavir,drug
9850,saquinavir,drug
6036,saquinavir,drug
8570,scopolamine,drug
10230,scopolamine,drug
4976,scopolamine,drug
10226,secobarbital,drug
11226,secobarbital,drug
11219,secobarbital,drug
1932,second generation (atypical) antipsychotic agent,group
94,sedative,group
5683,sedative,group
906,sedative-hypnotics,group
3240,sedative-hypnotics,group
11216,sedatives,group
10519,sedatives,group
5640,sedatives,group
4525,sedatives,group
9570,sedatives,group
9155,sedatives,group
4569,sedatives,group
5987,sedatives,group
2922,sedatives,group
10146,sedatives,group
8252,sedatives,group
10688,sedatives,group
1200,sedatives,group
10216,sedatives,group
7412,sedatives,group
4814,sedatives,group
8572,sedatives,group
7761,sedatives,group
8032,selective Ca(2+) channel blockers,group
4405,selective opioid agonists,group
2649,selective serotonin reuptake inhibitor,group
6875,selective serotonin reuptake inhibitors,group
9005,selective serotonin reuptake inhibitors,group
6894,selective serotonin reuptake inhibitors,group
11541,selective serotonin reuptake inhibitors,group
5662,selective serotonin reuptake inhibitors,group
6457,selective serotonin reuptake inhibitors,group
11130,selective serotonin reuptake inhibitors,group
9601,selective serotonin reuptake inhibitors,group
501,selective serotonin reuptake inhibitors,group
11390,selegiline,drug
1684,selegiline,drug
6896,selegiline,drug
1680,selegiline,drug
6888,selegiline,drug
4907,selegiline,drug
11527,selegiline hydrochloride,drug
6858,serotonergic agents,group
6880,serotonergic agents,group
6871,serotonergic agents,group
6878,serotonergic agents,group
6873,serotonergic agents,group
3911,serotonin reuptake inhibitor drug,group
7604,serotonin reuptake inhibitors,group
11528,serotoninergic agents,group
11547,serotoninergic agents,group
381,sertraline,drug
2961,sertraline,drug
4197,sertraline,drug
8404,sertraline,drug
11075,sertraline,drug
8402,sertraline,drug
7607,sertraline,drug
2657,sertraline,drug
11532,sertraline,drug
7399,sertraline,drug
7788,sertraline,drug
8596,sertraline,drug
11133,sertraline,drug
9008,sertraline,drug
8390,sertraline,drug
11440,sex steroids,group
89,short-acting benzodiazepines,group
9605,sildenafil,drug
9604,sildenafil,drug
10631,sildenafil,drug
9598,sildenafil,drug
9597,sildenafil,drug
9596,sildenafil,drug
9609,sildenafil,drug
9608,sildenafil,drug
9607,sildenafil,drug
9595,sildenafil citrate,drug
806,simethicone,drug
701,simethicone,drug
10251,simvastatin,drug
8552,simvastatin,drug
11333,simvastatin,drug
10981,simvastatin,drug
10260,simvastatin,drug
10248,simvastatin,drug
11205,simvastatin,drug
10243,simvastatin,drug
311,simvastatin,drug
10246,simvastatin,drug
1810,sirolimus,drug
9458,sirolimus,drug
1792,sirolimus,drug
1806,sirolimus,drug
1813,sirolimus,drug
9875,sirolimus,drug
1815,sirolimus,drug
7420,skeletal muscle relaxants,group
9161,skeletal muscle relaxants,group
1714,sodium acid phosphate,drug
4483,sodium bicarbonate,drug
11263,sodium bicarbonate,drug
4484,sodium bicarbonate,drug
1720,sodium bicarbonate,drug
10249,sodium bicarbonate,drug
10075,sodium carboxymethylcellulose,drug_n
6830,sodium colistemethate,drug
5453,sodium colistimethate,drug
2183,sodium colistimethate,drug
9380,sodium dodecyl sulfate,drug_n
10079,sodium fluorescein,drug
2782,sodium nitroprusside,drug
3412,sodium nitroprusside,drug
8661,sodium perchlorate,drug_n
8662,sodium perchlorate,drug_n
2593,sodium salicylate,drug
8783,sodium thiosulfate,drug
4059,sodium valproate,drug
2216,solifenacin,drug
2217,solifenacin,drug
2215,solifenacin,drug
9376,solvent,group
1503,somatostatin,drug
1507,somatostatin,drug
2430,somatostatin analog,group
2443,somatropin,drug
11465,sparfloxacin,drug
9590,spermidine,drug_n
9593,spermidine,drug_n
1281,spironolactone,drug
7187,spironolactone,drug
449,spironolactone,drug
7150,spironolactone,drug
791,spironolactone,drug
881,spironolactone,drug
2393,spironolactone,drug
5353,spironolactone,drug
3297,spironolactone,drug
320,statin,group
317,statin,group
314,statins,group
318,statins,group
11357,statins,group
11424,stavudine,drug
11186,stavudine,drug
7536,stavudine,drug
11183,stavudine,drug
11189,stavudine,drug
156,stavudine,drug
11181,steroid,group
5322,steroid,group
5326,steroid,group
11180,steroid,group
5324,steroid,group
11179,steroid,group
9673,steroid medications,group
3369,steroid medicine,group
6257,steroids,group
1022,steroids,group
3409,steroids,group
408,steroids,group
1667,steroids,group
6499,streptokinase,drug
10403,streptomycin,drug
3909,streptozocin,drug
3907,streptozocin,drug
4049,succinimides,group
9583,succinylcholine,drug
2262,succinylcholine,drug
9580,succinylcholine,drug
10560,succinylcholine,drug
5437,succinylcholine,drug
5436,succinylcholine,drug
9577,succinylcholine,drug
9578,succinylcholine,drug
9581,succinylcholine,drug
10554,succinylcholine,drug
10555,succinylcholine,drug
9584,succinylcholine,drug
5614,succinylcholine,drug
6789,succinylcholine,drug
6800,succinylcholine,drug
6799,succinylcholine,drug
2154,succinylcholine,drug
2156,succinylcholine,drug
2159,succinylcholine,drug
2160,succinylcholine,drug
5433,succinylcholine,drug
6797,succinylcholine,drug
2153,succinylcholine,drug
2211,succinylcholine,drug
6791,succinylcholine,drug
6795,succinylcholine,drug
6792,succinylcholine,drug
6949,succinylcholine chloride,drug
11097,sucralfate,drug
10733,sucralfate,drug
2247,sucralfate,drug
5499,sucralfate,drug
11088,sucralfate,drug
2249,sucralfate,drug
727,sucralfate,drug
4781,sucralfate,drug
2251,sucralfate,drug
9727,sulfadoxine,drug
2594,sulfamethizole,drug
3338,sulfamethoxazole,drug
4737,sulfamethoxazole,drug
3003,sulfamethoxazole,drug
2997,sulfamethoxazole,drug
3009,sulfamethoxazole,drug
4683,sulfamethoxazole,drug
10032,sulfamethoxazole,drug
10635,sulfamethoxazole,drug
3344,sulfasalazine,drug
9230,sulfasalazine,drug
433,sulfasalazine,drug
10588,sulfasalazine,drug
9233,sulfasalazine,drug
11214,sulfinpyrazone,drug
4730,sulfinpyrazone,drug
4676,sulfinpyrazone,drug
10395,sulfinpyrazone,drug
3342,sulfisoxazole,drug
5401,sulfonamide,group
5521,sulfonamide,group
2432,sulfonamide antibiotics,group
5520,sulfonamides,group
4731,sulfonamides,group
6157,sulfonamides,group
8100,sulfonamides,group
5940,sulfonamides,group
3781,sulfonamides,group
4050,sulfonamides,group
11172,sulfonamides,group
8137,sulfonamides,group
4677,sulfonamides,group
3508,sulfonamides,group
5028,sulfonamides,group
5796,sulfonylurea,drug
1982,sulfonylurea,group
5402,sulfonylurea,group
3649,sulfonylurea agents,group
4159,sulfonylurea agents,group
11173,sulfonylureas,group
5779,sulfonylureas,group
3779,sulfonylureas,group
8820,sulfonylureas,group
6153,sulfonylureas,group
8134,sulfonylureas,group
4091,sulfur,drug
4678,sulindac,drug
4732,sulindac,drug
1353,sulindac,drug
3017,sulphasalazine,drug
6323,sulphenazole,drug
6011,sulphonylureas,group
9316,sumatriptan,drug
11149,sumatriptan,drug
9314,sumatriptan,drug
9312,sumatriptan,drug
2651,sumatriptan,drug
2652,sumatriptan,drug
7778,sumatriptan,drug
9319,sumatriptan,drug
9309,sumatriptan,drug
9322,sumatriptan,drug
7789,sumatriptan,drug
7790,sumatriptan,drug
7780,sumatriptan,drug
11544,sumatriptan succinate,drug
7781,sumatriptan succinate,drug
3410,surfactant,drug
5515,suxamethonium chloride,drug
7629,sympathomimetic,drug
6301,sympathomimetic,group
9209,sympathomimetic agents,group
2437,sympathomimetic agents,group
1730,sympathomimetic agents,group
6861,sympathomimetic agents,group
11106,sympathomimetic amine,group
5898,sympathomimetic amines,group
6315,sympathomimetic bronchodilators,group
1020,sympathomimetic bronchodilators,group
5678,sympathomimetic drugs,group
4823,sympathomimetic drugs,group
8977,sympathomimetic drugs,group
4833,sympathomimetic drugs,group
493,sympathomimetic drugs,group
6082,sympathomimetic drugs,group
1660,sympathomimetic drugs,group
6897,sympathomimetic medication,group
4558,sympathomimetic pressor amines,group
7953,sympathomimetic pressor amines,group
5535,sympathomimetics,group
6179,sympathomimetics,group
6088,sympathomimetics,group
5774,sympathomimetics,group
6090,sympathomimetics,group
9691,sympathomimetics,group
1490,sympathomimetics,group
10978,synthetic 3-hydroxy-3-methylglutaryl coenzyme A (HMGCoA) reductase inhibitor,group
4084,synthetic steroidal estrogen,group
4085,synthetic steroidal progestogen,group
2139,tacrine,drug
2738,tacrolimus,drug
2730,tacrolimus,drug
290,tacrolimus,drug
3423,tacrolimus,drug
4863,tacrolimus,drug
1278,tacrolimus,drug
4290,tacrolimus,drug
285,tacrolimus,drug
287,tacrolimus,drug
1276,tacrolimus,drug
9459,tacrolimus,drug
2736,tacrolimus,drug
4868,tacrolimus,drug
4293,tacrolimus,drug
4873,tacrolimus,drug
9874,tacrolimus,drug
4869,tacrolimus,drug
9519,tacrolimus,drug
9516,tacrolimus,drug
4871,tacrolimus,drug
1801,tacrolimus,drug
2741,tacrolimus,drug
2732,tacrolimus,drug
4872,tacrolimus,drug
1790,tacrolimus,drug
9351,tamoxifen,drug
11283,tamoxifen,drug
11276,tamoxifen,drug
8268,tamoxifen,drug
4989,tamoxifen,drug
11270,tamoxifen,drug
8757,tamsulosin,drug
8755,tamsulosin,drug
8753,tamsulosin,drug
2574,tannic acid,drug
10466,tazobactam,drug
7256,telithromycin,drug
7501,telithromycin,drug
9413,telithromycin,drug
4447,telithromycin,drug
3116,temazepam,drug
3948,temazepam,drug
2538,temozolomide,drug
2599,teniposide,drug
2603,teniposide,drug
2598,teniposide,drug
2595,teniposide,drug
2596,teniposide,drug
6132,teniposide,drug
10178,tenofovir,drug
2375,tenofovir disoproxil fumarate,drug
11426,tenofovir disoproxil fumarate,drug
8745,terazosin,drug
8747,terazosin,drug
8751,terazosin,drug
8749,terazosin,drug
6467,terbinafine,drug
3936,terbinafine,drug
6455,terbinafine,drug
6450,terbinafine,drug
6460,terbinafine,drug
2440,terbutaline,drug
4274,terfenadine,drug
7883,terfenadine,drug
3927,terfenadine,drug
7887,terfenadine,drug
6042,terfenadine,drug
7886,terfenadine,drug
9487,terfenadine,drug
4273,terfenadine,drug
9485,terfenadine,drug
9452,terfenadine,drug
7890,terfenadine,drug
7897,terfenadine,drug
